challenge,metabolite,platform,super_pathway,sub_pathway,p_value,mean_response,significant
SLD,PC aa C28:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.237049077785252,1.51901343825499,FALSE
SLD,PC aa C30:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00246368639506955,1.93926259106647,FALSE
SLD,PC aa C32:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0213955839835999,3.675875514304,FALSE
SLD,PC aa C32:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.32941607127936,3.69314141954891,FALSE
SLD,PC aa C32:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00976395939547987,1.43113990276819,FALSE
SLD,PC aa C32:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.32900388529264,-1.24734898027216,FALSE
SLD,PC aa C34:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.148404106783509,7.52857360904607,FALSE
SLD,PC aa C34:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00761646134714812,8.23932351905108,FALSE
SLD,PC aa C34:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.000183706761919019,3.80529701107673,FALSE
SLD,PC aa C34:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.461652468851292,0.663594450093101,FALSE
SLD,PC aa C36:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.524678213764964,1.37228962747978,FALSE
SLD,PC aa C36:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00320774066716838,5.37215447436044,FALSE
SLD,PC aa C36:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.000160989122518314,7.51676010907052,FALSE
SLD,PC aa C36:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00172878658704002,6.92218535935167,FALSE
SLD,PC aa C36:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.090972168674856,7.43679397848835,FALSE
SLD,PC aa C36:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0205133845811978,4.61849340382987,FALSE
SLD,PC aa C36:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.166368593806044,-0.102735163354679,FALSE
SLD,PC aa C38:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.360475714596986,1.73305916514997,FALSE
SLD,PC aa C38:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0365536915441991,5.39440787225142,FALSE
SLD,PC aa C38:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.101106557647952,6.57696333974992,FALSE
SLD,PC aa C38:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.246312297276207,5.77513682258746,FALSE
SLD,PC aa C38:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.246539502029234,6.30517277717473,FALSE
SLD,PC aa C40:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.569058553494527,-0.957481971538309,FALSE
SLD,PC aa C40:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.70205166165127,-1.42206868896672,FALSE
SLD,PC aa C40:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.685762632974852,-0.632819578377586,FALSE
SLD,PC aa C40:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0448352909535282,1.70609456923175,FALSE
SLD,PC aa C40:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.266004679612938,3.25203558782489,FALSE
SLD,PC aa C40:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0922179504842567,4.52347386190097,FALSE
SLD,PC aa C42:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.169651255782684,-0.689227256561105,FALSE
SLD,PC aa C42:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.754309436555987,-1.68770563592175,FALSE
SLD,PC aa C42:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.535695562076431,-2.13726652777012,FALSE
SLD,PC aa C42:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.713322499661896,-2.22663813585815,FALSE
SLD,PC aa C42:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.267318791651418,-1.3743715367625,FALSE
SLD,PC aa C42:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.69570296793472,-0.648042869416038,FALSE
SLD,PC ae C30:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.343728696097531,-0.970422875429583,FALSE
SLD,PC ae C32:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.285226971497669,1.43468014871045,FALSE
SLD,PC ae C32:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.157794281306199,-0.515307611833381,FALSE
SLD,PC ae C34:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0128834389525169,0.605703870991456,FALSE
SLD,PC ae C34:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.181657180373622,3.26000050173103,FALSE
SLD,PC ae C34:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.32924416336591,3.45407186556616,FALSE
SLD,PC ae C34:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0259221005387773,2.98071712767439,FALSE
SLD,PC ae C36:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.387863514427694,2.89067854089708,FALSE
SLD,PC ae C36:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0255863085977185,3.78560664981385,FALSE
SLD,PC ae C36:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.196521584827944,2.91925315300343,FALSE
SLD,PC ae C36:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.224111717050496,4.23749246749997,FALSE
SLD,PC ae C36:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.348933586818369,3.64287585422102,FALSE
SLD,PC ae C38:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.643135651533965,1.19090439772522,FALSE
SLD,PC ae C38:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.0461600394102093,1.12661676537153,FALSE
SLD,PC ae C38:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.329332512105013,1.91581779362081,FALSE
SLD,PC ae C38:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.346654287951857,3.87871002821181,FALSE
SLD,PC ae C38:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.336603641946584,4.28092221439062,FALSE
SLD,PC ae C38:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.204015445859203,2.97464895152338,FALSE
SLD,PC ae C40:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00841076623340825,0.760039969129415,FALSE
SLD,PC ae C40:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.134378601716693,0.970281854770743,FALSE
SLD,PC ae C40:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.519804625377328,0.165861564660799,FALSE
SLD,PC ae C40:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.30492720250912,1.38649529561212,FALSE
SLD,PC ae C40:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.280755605544539,1.83465436328373,FALSE
SLD,PC ae C40:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.338681156202525,2.3543011352251,FALSE
SLD,PC ae C42:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.971258345642965,-0.675087263177582,FALSE
SLD,PC ae C42:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.644567935071364,-1.24172844582334,FALSE
SLD,PC ae C42:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.390813534253059,-0.509976868694476,FALSE
SLD,PC ae C42:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.260620813822529,-0.184117244340551,FALSE
SLD,PC ae C42:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.468311283857933,0.0166476811129802,FALSE
SLD,PC ae C42:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.156131161960353,1.26894631169669,FALSE
SLD,PC ae C44:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.573578493297507,-2.80116797629893,FALSE
SLD,PC ae C44:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.243115458955118,-1.20486548927746,FALSE
SLD,PC ae C44:5,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.30586692489565,1.10798214855601,FALSE
SLD,PC ae C44:6,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.201689781427158,0.445471314283847,FALSE
SLD,S-1-pyrroline-5-carboxylate,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,6.56601779561592e-06,0.246801526504771,TRUE
SLD,S-adenosylhomocysteine (SAH),Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.217863813529163,-0.126437629126615,FALSE
SLD,S-allylcysteine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,6.00655064848103e-11,0.937356038830521,TRUE
SLD,S-methylcysteine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.15519285263954,0.226001541073832,FALSE
SLD,SM (OH) C14:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.0242203921927862,2.25703925641338,FALSE
SLD,SM (OH) C16:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.107371585580853,1.52486212855539,FALSE
SLD,SM (OH) C22:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.0189846444068376,3.44360530161923,FALSE
SLD,SM (OH) C22:2,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.0298054937489669,3.24077769667362,FALSE
SLD,SM (OH) C24:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.108254986664976,0.250365783919046,FALSE
SLD,SM C16:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.0314585021039946,6.3741015894824,FALSE
SLD,SM C16:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.0801894739425636,3.54103113199941,FALSE
SLD,SM C18:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.0624389925489634,4.16792951076071,FALSE
SLD,SM C18:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.120274467959801,3.03411568548009,FALSE
SLD,SM C20:2,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.29684334012367,-1.65490124649842,FALSE
SLD,SM C24:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.00621650487271385,4.13753876066533,FALSE
SLD,SM C24:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.100810335058905,5.42788992957718,FALSE
SLD,SM C26:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.199105164701284,-1.42201991221827,FALSE
SLD,acetoacetate,Metabolon HD4 [nt-ms],Lipid,Ketone Bodies,0.553690643648484,-0.921388785942596,FALSE
SLD,acetylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),2.52098789473099e-06,-0.692956538174141,TRUE
SLD,acisoga,Metabolon HD4 [nt-ms],Amino Acid,Polyamine Metabolism,0.389006535021222,0.140800998474473,FALSE
SLD,adenine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.263631503895679,-0.0775194294576393,FALSE
SLD,"adenosine 3',5'-cyclic monophosphate (cAMP)",Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",6.14841734849028e-09,-0.2770909903199,TRUE
SLD,adenosine 5'-monophosphate (AMP),Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.131916924511312,-0.247917169744989,FALSE
SLD,adenosine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.00895043770114903,-0.161765826397227,FALSE
SLD,adipoylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),0.0119555463563964,-0.79447799210197,FALSE
SLD,alanine,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,7.22023980888278e-05,0.0920573066756108,TRUE
SLD,allantoin,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.339183230861776,-0.0233571110978469,FALSE
SLD,alliin,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.000335631245203741,0.527003058170575,FALSE
SLD,alpha-hydroxyisocaproate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",9.69025517253571e-07,-0.480404901094655,TRUE
SLD,alpha-hydroxyisovalerate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.0104632365767437,-0.48881982788924,FALSE
SLD,alpha-ketobutyrate,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.276919666302689,-0.700266217255164,FALSE
SLD,alpha-ketoglutarate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.0351785447469236,-0.138518324907308,FALSE
SLD,alpha-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,0.000121816608112173,-0.128567398177533,FALSE
SLD,andro steroid monosulfate (1)*,Metabolon HD4 [nt-ms],Lipid,Steroid,0.0613084366305757,-0.169957339840435,FALSE
SLD,androsterone sulfate,Metabolon HD4 [nt-ms],Lipid,Steroid,0.667877492848084,-0.207363687848522,FALSE
SLD,arabitol/xylitol,Metabolon HD4 [nt-ms],Carbohydrate,Pentose Metabolism,0.401890948848032,0.174993560335966,FALSE
SLD,arabonate/xylonate,Metabolon HD4 [nt-ms],Carbohydrate,Pentose Metabolism,0.450405082427763,0.412656539700057,FALSE
SLD,arginine,Biocrates p150 [t-ms],Amino Acid,,3.95318134700801e-23,6.44669204544837,TRUE
SLD,arginine,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,2.40024155612512e-12,0.086837150887797,TRUE
SLD,argininosuccinate,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.233610804674992,-0.189814466737596,FALSE
SLD,asparagine,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,1.18715562326741e-14,0.04899890360114,TRUE
SLD,aspartate,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,0.00188628184866404,0.104963599198903,FALSE
SLD,azelate (nonanedioate),Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Dicarboxylate",0.102332128962206,-0.258813114462029,FALSE
SLD,benzoate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,0.500574614852121,0.0343589476634223,FALSE
SLD,beta-alanine,Metabolon HD4 [nt-ms],Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.472335897528793,0.00938702277586363,FALSE
SLD,beta-hydroxyisovalerate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.00993709768945622,-0.379832417674133,FALSE
SLD,betaine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",0.0265623259218782,0.0236767205294864,FALSE
SLD,betonicine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.568154803138759,0.0623807203139904,FALSE
SLD,"bilirubin (E,E)*",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,0.0104023541680078,-0.364846019958542,FALSE
SLD,"bilirubin (E,Z or Z,E)*",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,0.333908252125386,-0.179984288139557,FALSE
SLD,"bilirubin (Z,Z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,0.160784421167676,-0.0646143236628876,FALSE
SLD,biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,0.472446655943943,-0.159062093888345,FALSE
SLD,butyrylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.0706357798690561,-0.265784527308775,FALSE
SLD,caffeine,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,9.04162479584727e-07,0.298696751226201,TRUE
SLD,caprate (10:0),Metabolon HD4 [nt-ms],Lipid,Medium Chain Fatty Acid,1.11468488774699e-14,-0.642205449145773,TRUE
SLD,caproate (6:0),Metabolon HD4 [nt-ms],Lipid,Medium Chain Fatty Acid,0.233946406616312,-0.145597717873002,FALSE
SLD,caprylate (8:0),Metabolon HD4 [nt-ms],Lipid,Medium Chain Fatty Acid,0.0101239761171436,-0.510968744909844,FALSE
SLD,carnitine,Metabolon HD4 [nt-ms],Lipid,Carnitine Metabolism,0.692359819289213,-0.0397477926358755,FALSE
SLD,catechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,0.341517474172809,0.109094175112538,FALSE
SLD,cholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,0.0271240983922539,0.280917336696642,FALSE
SLD,cholesterol,Metabolon HD4 [nt-ms],Lipid,Sterol,0.113725236676629,-0.0906979496203717,FALSE
SLD,choline phosphate,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,0.0156267058596549,0.0245320330965462,FALSE
SLD,choline,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,2.12898363571417e-05,0.066008756713991,TRUE
SLD,cinnamoylglycine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,2.39853770130756e-13,-0.421378783961745,TRUE
SLD,cis-4-decenoyl carnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),3.59347291663554e-14,-0.849642489202543,TRUE
SLD,cis-aconitate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.00767533649471115,-0.388551102956367,FALSE
SLD,citrate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.765695657985617,-0.243241745936878,FALSE
SLD,citrulline,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.00028022273324979,-0.0799955821189571,FALSE
SLD,cortisol,Metabolon HD4 [nt-ms],Lipid,Steroid,0.000492855575476565,-0.247849258944843,FALSE
SLD,cortisone,Metabolon HD4 [nt-ms],Lipid,Steroid,0.00044588371292392,-0.244145524283412,FALSE
SLD,creatine,Metabolon HD4 [nt-ms],Amino Acid,Creatine Metabolism,0.000551334031400693,-0.0592970055603997,FALSE
SLD,creatinine,Metabolon HD4 [nt-ms],Amino Acid,Creatine Metabolism,0.215685246936503,-0.145855666448827,FALSE
SLD,"cys-gly, oxidized",Metabolon HD4 [nt-ms],Amino Acid,Glutathione Metabolism,6.87226607881091e-05,-0.0645826066805111,TRUE
SLD,cystathionine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1.60604141118109e-23,0.171726590971783,TRUE
SLD,cysteine s-sulfate,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.375853675684622,-0.0115223968623847,FALSE
SLD,cysteine sulfinic acid,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.934809799501931,0.0377502226116386,FALSE
SLD,cysteine-glutathione disulfide,Metabolon HD4 [nt-ms],Amino Acid,Glutathione Metabolism,0.000287520214823581,-0.102930866393523,FALSE
SLD,cysteine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.790092277788578,-0.160750418558958,FALSE
SLD,cysteinylglycine,Metabolon HD4 [nt-ms],Amino Acid,Glutathione Metabolism,0.0335541476222932,-0.334405585990755,FALSE
SLD,cystine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.142233038536263,0.14604461438089,FALSE
SLD,decanoylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),1.48773166339355e-27,-1.16661236429785,TRUE
SLD,dehydroisoandrosterone sulfate (DHEA-S),Metabolon HD4 [nt-ms],Lipid,Steroid,0.297516091367579,-0.161571350778888,FALSE
SLD,deoxycarnitine,Metabolon HD4 [nt-ms],Lipid,Carnitine Metabolism,0.041381310937329,-0.120042081504832,FALSE
SLD,deoxycholate,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,0.00161831444845406,0.232257205540065,FALSE
SLD,dihydroorotate,Metabolon HD4 [nt-ms],Nucleotide,"Pyrimidine Metabolism, Orotate containing",0.12475874128338,0.101429540685449,FALSE
SLD,dimethyl sulfone,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,0.603668918107926,0.00374447425527046,FALSE
SLD,dimethylarginine (SDMA + ADMA),Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,6.76638538698635e-07,-0.103676773469548,TRUE
SLD,dimethylglycine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",0.00287955622545251,-0.0270329561225288,FALSE
SLD,dodecanedioate,Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Dicarboxylate",2.33167115792807e-06,-0.606739731767462,TRUE
SLD,dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,4.58275911509251e-29,0.434001354699887,TRUE
SLD,epiandrosterone sulfate,Metabolon HD4 [nt-ms],Lipid,Steroid,0.171286966271381,-0.220341653800894,FALSE
SLD,ergothioneine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.227217395519221,0.00903934925425171,FALSE
SLD,erythritol,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.0849107670662768,0.0239217591372654,FALSE
SLD,erythronate*,Metabolon HD4 [nt-ms],Carbohydrate,Aminosugar Metabolism,8.55716492349393e-07,-0.00770965748085589,TRUE
SLD,ethylmalonate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.000172503503198734,-0.253321375663253,FALSE
SLD,etiocholanolone glucuronide,Metabolon HD4 [nt-ms],Lipid,Steroid,5.99010382950362e-05,-0.170488297880042,TRUE
SLD,flavin adenine dinucleotide (FAD),Metabolon HD4 [nt-ms],Cofactors and Vitamins,Riboflavin Metabolism,0.815397931051788,-0.203404709247603,FALSE
SLD,fructose,Metabolon HD4 [nt-ms],Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1.2107949217277e-13,0.107985226170544,TRUE
SLD,fumarate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.355431995364077,-0.0253605477641586,FALSE
SLD,gamma-CEHC,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,2.38949444473604e-08,-0.359029352005731,TRUE
SLD,gamma-carboxyglutamate,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.68990910189483,-0.107731149072682,FALSE
SLD,gamma-glutamyl-2-aminobutyrate,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.46356937386679,-0.570468992317459,FALSE
SLD,gamma-glutamyl-epsilon-lysine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,7.87830956764994e-11,0.0410171014998851,TRUE
SLD,gamma-glutamylalanine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,2.81424686732746e-10,0.114825992165299,TRUE
SLD,gamma-glutamylglutamate,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.000189479743451516,0.0123107400462076,FALSE
SLD,gamma-glutamylglutamine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.561228598971107,0.00977483903646149,FALSE
SLD,gamma-glutamylglycine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.224280676847155,-0.0548075732690992,FALSE
SLD,gamma-glutamylhistidine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.000261349732965922,-0.0482063960989768,FALSE
SLD,gamma-glutamylisoleucine*,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,6.09834226179057e-20,-0.16825719671615,TRUE
SLD,gamma-glutamylleucine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,1.28647360839912e-19,-0.0496843235499557,TRUE
SLD,gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,2.45865768711726e-13,0.132845413655193,TRUE
SLD,gamma-glutamylphenylalanine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,1.15444384871976e-14,-0.105155750997542,TRUE
SLD,gamma-glutamylthreonine*,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,2.65129937475371e-07,0.0464147194200961,TRUE
SLD,gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.411628947394988,-0.346205796391669,FALSE
SLD,gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,8.58785829583118e-16,0.0152222080172897,TRUE
SLD,gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,2.16645089399553e-09,-0.162804305308355,TRUE
SLD,gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,1.94132738761291e-06,-0.31143938992809,TRUE
SLD,gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,7.79169922569789e-05,0.132538690746922,TRUE
SLD,glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1.88655182387697e-14,0.0308445752040715,TRUE
SLD,glucuronate,Metabolon HD4 [nt-ms],Carbohydrate,Aminosugar Metabolism,0.371246528376584,-0.0217068735155078,FALSE
SLD,glutamate,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,1.51881536122408e-05,0.0401389575250436,TRUE
SLD,glutamine,Biocrates p150 [t-ms],Amino Acid,,6.61331810787655e-07,9.165606203255,TRUE
SLD,glutamine,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.005937953443041,0.016308800954966,FALSE
SLD,glutarate (pentanedioate),Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,0.631119836071432,0.105056684746514,FALSE
SLD,glutarylcarnitine (C5),Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,0.790705028689741,-0.0775034756428874,FALSE
SLD,glycerate,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",8.4371454638235e-07,0.0144117902696639,TRUE
SLD,glycerol 3-phosphate,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,0.00287538818437078,-2.52337468980564e-05,FALSE
SLD,glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,8.20537534719416e-08,-0.679776290878989,TRUE
SLD,glycerophosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,3.635612898676e-05,0.0434121564039187,TRUE
SLD,glycerophosphorylcholine (GPC),Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,0.633891986579737,0.126855745532526,FALSE
SLD,glycine,Biocrates p150 [t-ms],Amino Acid,,3.59502919847072e-05,7.91768682811685,TRUE
