metabolite,platform_name,super_pathway,sub_pathway,significant_any_challenge,significant_fasting_pat_oltt,true_count,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,PAT,-0.0566576414494886,-0.155505948468798,3.25280759330966e-07,6.48774162489374,0.155505948468798
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,OLTT,-0.192136308676092,0,0.0626871557229384,1.20282143476873,0
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,OLTT,-0.0130688528635375,0.179067455812554,0.0626871557229384,1.20282143476873,0.179067455812554
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,OLTT,-0.082575299527621,0.109561009148471,0.0626871557229384,1.20282143476873,0.109561009148471
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,OLTT,-0.27577965974643,-0.0836433510703378,0.0626871557229384,1.20282143476873,0.0836433510703378
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,OLTT,-0.108492957605754,0.083643351070338,0.0626871557229384,1.20282143476873,0.083643351070338
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,180,OLTT,-0.201560911613595,-0.00942460293750327,0.0626871557229384,1.20282143476873,0.00942460293750327
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,OLTT,-0.00482232529322297,0.187313983382869,0.0626871557229384,1.20282143476873,0.187313983382869
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,300,OLTT,0.18602588419121,0.378162192867302,0.0626871557229384,1.20282143476873,0.378162192867302
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,OLTT,-0.024460841664245,0.167675467011847,0.0626871557229384,1.20282143476873,0.167675467011847
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,420,OLTT,0.0729306489411757,0.265066957617268,0.0626871557229384,1.20282143476873,0.265066957617268
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,OLTT,-0.0675077155812875,0.124628593094804,0.0626871557229384,1.20282143476873,0.124628593094804
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,Fasting,0.299812549499313,0,0.00152984423471946,2.8153527858135,0
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,Fasting,-0.00602982403232459,-0.305842373531638,0.00152984423471946,2.8153527858135,0.305842373531638
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,Fasting,0.175122966444107,-0.124689583055206,0.00152984423471946,2.8153527858135,0.124689583055206
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,Fasting,-0.204667723830716,-0.504480273330029,0.00152984423471946,2.8153527858135,0.504480273330029
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,Fasting,-0.140466032178099,-0.440278581677412,0.00152984423471946,2.8153527858135,0.440278581677412
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,600,Fasting,-0.192560062834586,-0.492372612333899,0.00152984423471946,2.8153527858135,0.492372612333899
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,720,Fasting,-0.335306109096372,-0.635118658595685,0.00152984423471946,2.8153527858135,0.635118658595685
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,840,Fasting,-0.380770754238671,-0.680583303737984,0.00152984423471946,2.8153527858135,0.680583303737984
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,960,Fasting,-0.444627953107914,-0.744440502607227,0.00152984423471946,2.8153527858135,0.744440502607227
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,1920,Fasting,-0.663086791344798,-0.962899340844111,0.00152984423471946,2.8153527858135,0.962899340844111
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,PAT,0.531715008550775,0,3.3802840050063e-06,5.47104680959647,0
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,15,PAT,0.819072403462368,0.287357394911593,3.3802840050063e-06,5.47104680959647,0.287357394911593
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,PAT,0.980227807977115,0.44851279942634,3.3802840050063e-06,5.47104680959647,0.44851279942634
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,45,PAT,0.63590306986375,0.104188061312975,3.3802840050063e-06,5.47104680959647,0.104188061312975
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,PAT,0.277966665675625,-0.25374834287515,3.3802840050063e-06,5.47104680959647,0.25374834287515
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,PAT,-0.0665261176979225,-0.598241126248698,3.3802840050063e-06,5.47104680959647,0.598241126248698
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,PAT,0.0897559742715406,-0.441959034279234,3.3802840050063e-06,5.47104680959647,0.441959034279234
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,OLTT,-0.296748124147562,0,0.000357847371523939,3.44630216843702,0
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,OLTT,-0.326996270980361,-0.0302481468327994,0.000357847371523939,3.44630216843702,0.0302481468327994
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,OLTT,-0.268180429916585,0.0285676942309765,0.000357847371523939,3.44630216843702,0.0285676942309765
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,OLTT,-0.634519097113821,-0.337770972966259,0.000357847371523939,3.44630216843702,0.337770972966259
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,OLTT,-0.239612735685608,0.0571353884619543,0.000357847371523939,3.44630216843702,0.0571353884619543
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,180,OLTT,-0.25641726170383,0.0403308624437323,0.000357847371523939,3.44630216843702,0.0403308624437323
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,OLTT,0.111601858095229,0.408349982242791,0.000357847371523939,3.44630216843702,0.408349982242791
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,300,OLTT,0.35862839056309,0.655376514710652,0.000357847371523939,3.44630216843702,0.655376514710652
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,OLTT,0.166649284199418,0.46339740834698,0.000357847371523939,3.44630216843702,0.46339740834698
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,420,OLTT,0.0460642066241633,0.342812330771725,0.000357847371523939,3.44630216843702,0.342812330771725
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,OLTT,-0.0360048973173279,0.260743226830234,0.000357847371523939,3.44630216843702,0.260743226830234
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,Fasting,-0.179665639406836,0,0.0202831217358231,1.69286520277529,0
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,Fasting,-0.0249301920613505,0.154735447345485,0.0202831217358231,1.69286520277529,0.154735447345485
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,Fasting,0.097522885304951,0.277188524711787,0.0202831217358231,1.69286520277529,0.277188524711787
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,Fasting,0.117823076353905,0.297488715760741,0.0202831217358231,1.69286520277529,0.297488715760741
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,Fasting,0.253907796809957,0.433573436216793,0.0202831217358231,1.69286520277529,0.433573436216793
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,600,Fasting,0.279827947888136,0.459493587294971,0.0202831217358231,1.69286520277529,0.459493587294971
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,720,Fasting,0.238929091323264,0.418594730730099,0.0202831217358231,1.69286520277529,0.418594730730099
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,840,Fasting,0.302606262471989,0.482271901878824,0.0202831217358231,1.69286520277529,0.482271901878824
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,960,Fasting,0.313602690202124,0.49326832960896,0.0202831217358231,1.69286520277529,0.49326832960896
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,1920,Fasting,0.227202186608199,0.406867826015034,0.0202831217358231,1.69286520277529,0.406867826015034
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,PAT,0.147085356002921,0,3.00928662802795e-06,5.52153644468184,0
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,15,PAT,0.373297583594291,0.22621222759137,3.00928662802795e-06,5.52153644468184,0.22621222759137
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,PAT,0.383618516478147,0.236533160475226,3.00928662802795e-06,5.52153644468184,0.236533160475226
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,45,PAT,0.197354739912115,0.0502693839091934,3.00928662802795e-06,5.52153644468184,0.0502693839091934
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,PAT,-0.0115773869604699,-0.158662742963391,3.00928662802795e-06,5.52153644468184,0.158662742963391
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,PAT,-0.281775325472386,-0.428860681475307,3.00928662802795e-06,5.52153644468184,0.428860681475307
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,PAT,-0.097192431430815,-0.244277787433736,3.00928662802795e-06,5.52153644468184,0.244277787433736
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,OLTT,-0.293557212326102,0,0.492675123620914,0.307439365768351,0
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,OLTT,-0.196945740125621,0.0966114722004809,0.492675123620914,0.307439365768351,0.0966114722004809
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,OLTT,-0.179665639406835,0.113891572919267,0.492675123620914,0.307439365768351,0.113891572919267
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,OLTT,-0.323404659022186,-0.0298474466960843,0.492675123620914,0.307439365768351,0.0298474466960843
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,OLTT,-0.25114241965272,0.042414792673382,0.492675123620914,0.307439365768351,0.042414792673382
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,180,OLTT,-0.283346243719547,0.010210968606555,0.492675123620914,0.307439365768351,0.010210968606555
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,OLTT,-0.108974318284532,0.18458289404157,0.492675123620914,0.307439365768351,0.18458289404157
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,300,OLTT,-0.0406393745329721,0.25291783779313,0.492675123620914,0.307439365768351,0.25291783779313
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,OLTT,-0.109539848853511,0.184017363472591,0.492675123620914,0.307439365768351,0.184017363472591
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,420,OLTT,-0.256640633517788,0.0369165788083143,0.492675123620914,0.307439365768351,0.0369165788083143
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,OLTT,-0.293781068176322,-0.000223855850220112,0.492675123620914,0.307439365768351,0.000223855850220112
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,Fasting,-0.347128703382943,0,0.408812168725202,0.388476185447825,0
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,Fasting,-0.0304168166473641,0.316711886735579,0.408812168725202,0.388476185447825,0.316711886735579
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,Fasting,-0.077332093633945,0.269796609748998,0.408812168725202,0.388476185447825,0.269796609748998
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,Fasting,0.0414208913086588,0.388549594691602,0.408812168725202,0.388476185447825,0.388549594691602
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,Fasting,-0.0248277833520324,0.32230092003091,0.408812168725202,0.388476185447825,0.32230092003091
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,600,Fasting,-0.0658140275178101,0.281314675865133,0.408812168725202,0.388476185447825,0.281314675865133
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,720,Fasting,-0.0540258247924035,0.293102878590539,0.408812168725202,0.388476185447825,0.293102878590539
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,840,Fasting,-0.0956222050929254,0.251506498290017,0.408812168725202,0.388476185447825,0.251506498290017
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,960,Fasting,-0.026690794450475,0.320437908932468,0.408812168725202,0.388476185447825,0.320437908932468
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,1920,Fasting,-0.0509099387302553,0.296218764652688,0.408812168725202,0.388476185447825,0.296218764652688
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,PAT,0.181966448575318,0,3.39252572652134e-07,6.46947685027283,0
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,15,PAT,0.453966068948225,0.271999620372907,3.39252572652134e-07,6.46947685027283,0.271999620372907
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,PAT,0.452661961179315,0.270695512603997,3.39252572652134e-07,6.46947685027283,0.270695512603997
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,45,PAT,0.323555292057105,0.141588843481787,3.39252572652134e-07,6.46947685027283,0.141588843481787
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,PAT,0.0962679380468672,-0.0856985105284506,3.39252572652134e-07,6.46947685027283,0.0856985105284506
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,PAT,-0.285649337134271,-0.467615785709589,3.39252572652134e-07,6.46947685027283,0.467615785709589
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,PAT,-0.00433466126913886,-0.186301109844457,3.39252572652134e-07,6.46947685027283,0.186301109844457
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,OLTT,-0.233485026377823,0,0.269493608517585,0.56945153036021,0
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,OLTT,0.0459666383888639,0.279451664766687,0.269493608517585,0.56945153036021,0.279451664766687
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,OLTT,0.0124324386168609,0.245917464994684,0.269493608517585,0.56945153036021,0.245917464994684
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,OLTT,-0.205539859901154,0.0279451664766686,0.269493608517585,0.56945153036021,0.0279451664766686
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,OLTT,-0.214854915393377,0.0186301109844456,0.269493608517585,0.56945153036021,0.0186301109844456
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,180,OLTT,-0.0807181163053674,0.152766910072455,0.269493608517585,0.56945153036021,0.152766910072455
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,OLTT,0.159610315393984,0.393095341771806,0.269493608517585,0.56945153036021,0.393095341771806
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,300,OLTT,0.0944049269484227,0.327889953326246,0.269493608517585,0.56945153036021,0.327889953326246
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,OLTT,0.0325715885910469,0.26605661496887,0.269493608517585,0.56945153036021,0.26605661496887
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,420,OLTT,-0.0322798277458083,0.201205198632015,0.269493608517585,0.56945153036021,0.201205198632015
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,OLTT,-0.0651945763275783,0.168290450050245,0.269493608517585,0.56945153036021,0.168290450050245
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,Fasting,-0.157008641251606,0,0.360836443615237,0.442689606214039,0
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,Fasting,-0.0087362465757393,0.148272394675866,0.360836443615237,0.442689606214039,0.148272394675866
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,Fasting,0.0267464205682924,0.183755061819898,0.360836443615237,0.442689606214039,0.183755061819898
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,Fasting,0.0525372271535365,0.209545868405142,0.360836443615237,0.442689606214039,0.209545868405142
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,Fasting,0.0708154412478365,0.227824082499442,0.360836443615237,0.442689606214039,0.227824082499442
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,600,Fasting,0.0315998204897359,0.188608461741341,0.360836443615237,0.442689606214039,0.188608461741341
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,720,Fasting,0.0016484232831082,0.158657064534714,0.360836443615237,0.442689606214039,0.158657064534714
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,840,Fasting,0.0129257153668307,0.169934356618436,0.360836443615237,0.442689606214039,0.169934356618436
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,960,Fasting,0.00807044803487534,0.165079089286481,0.360836443615237,0.442689606214039,0.165079089286481
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,1920,Fasting,-0.14244283925574,0.0145658019958658,0.360836443615237,0.442689606214039,0.0145658019958658
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,PAT,0.210497747567166,0,1.90386829582517e-08,7.72036309816517,0
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,15,PAT,0.480898789746832,0.270401042179666,1.90386829582517e-08,7.72036309816517,0.270401042179666
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,PAT,0.51926007019556,0.308762322628394,1.90386829582517e-08,7.72036309816517,0.308762322628394
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,45,PAT,0.28818202487845,0.0776842773112846,1.90386829582517e-08,7.72036309816517,0.0776842773112846
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,PAT,0.110404544108395,-0.100093203458771,1.90386829582517e-08,7.72036309816517,0.100093203458771
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,PAT,-0.122274805723003,-0.332772553290169,1.90386829582517e-08,7.72036309816517,0.332772553290169
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,PAT,0.0487799972028085,-0.161717750364357,1.90386829582517e-08,7.72036309816517,0.161717750364357
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,OLTT,-0.27614943193574,0,0.602320666877714,0.220172235024732,0
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,30,OLTT,-0.0322656190305997,0.24388381290514,0.602320666877714,0.220172235024732,0.24388381290514
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,60,OLTT,-0.0303982085183084,0.245751223417432,0.602320666877714,0.220172235024732,0.245751223417432
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,90,OLTT,-0.254113987890712,0.0220354440450276,0.602320666877714,0.220172235024732,0.0220354440450276
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,OLTT,-0.216765777644902,0.0593836542908382,0.602320666877714,0.220172235024732,0.0593836542908382
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,180,OLTT,-0.168213104325349,0.107936327610391,0.602320666877714,0.220172235024732,0.107936327610391
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,OLTT,-0.0102301749855719,0.265919256950168,0.602320666877714,0.220172235024732,0.265919256950168
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,300,OLTT,-0.0206876738543983,0.255461758081342,0.602320666877714,0.220172235024732,0.255461758081342
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,OLTT,-0.0966408616207909,0.179508570314949,0.602320666877714,0.220172235024732,0.179508570314949
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,420,OLTT,-0.127877037259873,0.148272394675867,0.602320666877714,0.220172235024732,0.148272394675867
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,OLTT,-0.198562259971095,0.0775871719646448,0.602320666877714,0.220172235024732,0.0775871719646448
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,0,Fasting,-0.0463794421582411,0,0.0166575557361469,1.77838872490896,0
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,120,Fasting,-0.0463794421582404,7.28583859910259e-16,0.0166575557361469,1.77838872490896,7.28583859910259e-16
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,240,Fasting,-0.136738100275976,-0.090358658117735,0.0166575557361469,1.77838872490896,0.090358658117735
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,360,Fasting,-0.287364459382215,-0.240985017223974,0.0166575557361469,1.77838872490896,0.240985017223974
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,480,Fasting,-0.131156916545483,-0.0847774743872421,0.0166575557361469,1.77838872490896,0.0847774743872421
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,600,Fasting,-0.282545263665559,-0.236165821507318,0.0166575557361469,1.77838872490896,0.236165821507318
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,720,Fasting,-0.324928954580943,-0.278549512422702,0.0166575557361469,1.77838872490896,0.278549512422702
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,840,Fasting,-0.454118723734978,-0.407739281576737,0.0166575557361469,1.77838872490896,0.407739281576737
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,TRUE,FALSE,1,960,Fasting,-0.219971413522594,-0.173591971364353,0.0166575557361469,1.77838872490896,0.173591971364353
